plan_key,plan_id,issuer_id,plan_type,metal_level,product_type,state
6476,77264NC0010050,77264,HMO,Bronze Expanded,QHP,NC
6477,77264NC0010051,77264,HMO,Silver,QHP,NC
6478,77264NC0010052,77264,HMO,Silver,QHP,NC
6479,77264NC0010053,77264,HMO,Silver,QHP,NC
6480,77264NC0010054,77264,HMO,Silver,QHP,NC
6481,77264NC0010056,77264,HMO,Gold,QHP,NC
6482,77264NC0010059,77264,HMO,Bronze Expanded,QHP,NC
6483,77264NC0010060,77264,HMO,Silver,QHP,NC
6484,77264NC0010061,77264,HMO,Gold,QHP,NC
6485,77264NC0020043,77264,HMO,Silver,QHP,NC
6486,77264NC0020044,77264,HMO,Bronze,QHP,NC
6487,77264NC0020045,77264,HMO,Bronze Expanded,QHP,NC
6488,77264NC0020046,77264,HMO,Bronze Expanded,QHP,NC
6489,77264NC0020047,77264,HMO,Bronze Expanded,QHP,NC
6490,77264NC0020048,77264,HMO,Silver,QHP,NC
6491,77264NC0020049,77264,HMO,Silver,QHP,NC
6492,77264NC0020050,77264,HMO,Silver,QHP,NC
6493,77264NC0020051,77264,HMO,Silver,QHP,NC
6494,77264NC0020053,77264,HMO,Gold,QHP,NC
6495,77264NC0060001,77264,HMO,Bronze Expanded,QHP,NC
6496,77264NC0060002,77264,HMO,Silver,QHP,NC
6497,77264NC0060003,77264,HMO,Gold,QHP,NC
6498,69803NC0010050,69803,HMO,Bronze Expanded,QHP,NC
6499,69803NC0010051,69803,HMO,Bronze,QHP,NC
6500,69803NC0010052,69803,HMO,Silver,QHP,NC
6501,69803NC0010053,69803,HMO,Gold,QHP,NC
6502,37900NC0010162,37900,HMO,Silver,QHP,NC
6503,37900NC0010163,37900,HMO,Silver,QHP,NC
6504,37900NC0010164,37900,HMO,Silver,QHP,NC
6505,37900NC0010165,37900,HMO,Silver,QHP,NC
6506,37900NC0010166,37900,HMO,Silver,QHP,NC
6507,37900NC0010167,37900,HMO,Silver,QHP,NC
6508,37900NC0010168,37900,HMO,Silver,QHP,NC
6509,37900NC0010169,37900,HMO,Silver,QHP,NC
6510,37900NC0010170,37900,HMO,Silver,QHP,NC
6511,37900NC0010171,37900,HMO,Silver,QHP,NC
6512,37900NC0010172,37900,HMO,Silver,QHP,NC
6513,37900NC0010173,37900,HMO,Silver,QHP,NC
6514,37900NC0010174,37900,HMO,Silver,QHP,NC
6515,37900NC0010175,37900,HMO,Silver,QHP,NC
6516,37900NC0010176,37900,HMO,Silver,QHP,NC
6517,37900NC0010177,37900,HMO,Silver,QHP,NC
6518,37900NC0010178,37900,HMO,Silver,QHP,NC
6519,37900NC0010179,37900,HMO,Silver,QHP,NC
6520,37900NC0010180,37900,HMO,Silver,QHP,NC
6521,37900NC0010181,37900,HMO,Silver,QHP,NC
6522,37900NC0010182,37900,HMO,Silver,QHP,NC
6523,37900NC0010183,37900,HMO,Silver,QHP,NC
6524,37900NC0010184,37900,HMO,Silver,QHP,NC
6525,37900NC0010185,37900,HMO,Silver,QHP,NC
6526,37900NC0010186,37900,HMO,Silver,QHP,NC
6527,37900NC0010187,37900,HMO,Silver,QHP,NC
6528,37900NC0010188,37900,HMO,Silver,QHP,NC
6529,37900NC0010189,37900,HMO,Silver,QHP,NC
6530,37900NC0010190,37900,HMO,Silver,QHP,NC
6531,37900NC0010191,37900,HMO,Silver,QHP,NC
6532,37900NC0010192,37900,HMO,Silver,QHP,NC
6533,37900NC0010193,37900,HMO,Silver,QHP,NC
6534,37900NC0010194,37900,HMO,Silver,QHP,NC
6535,37900NC0010195,37900,HMO,Silver,QHP,NC
6536,37900NC0010196,37900,HMO,Silver,QHP,NC
6537,37900NC0010197,37900,HMO,Silver,QHP,NC
6538,37900NC0010302,37900,HMO,Gold,QHP,NC
6539,37900NC0010303,37900,HMO,Gold,QHP,NC
6540,73943NC0070045,73943,HMO,Bronze,QHP,NC
6541,73943NC0070046,73943,HMO,Bronze Expanded,QHP,NC
6542,73943NC0070047,73943,HMO,Bronze Expanded,QHP,NC
6543,73943NC0070048,73943,HMO,Silver,QHP,NC
6544,73943NC0070049,73943,HMO,Silver,QHP,NC
6545,73943NC0070050,73943,HMO,Gold,QHP,NC
6546,73943NC0070051,73943,HMO,Bronze Expanded,QHP,NC
6547,54332NC0030022,54332,HMO,Gold,QHP,NC
6548,54332NC0030023,54332,HMO,Silver,QHP,NC
6549,54332NC0030024,54332,HMO,Silver,QHP,NC
6550,54332NC0030025,54332,HMO,Silver,QHP,NC
6551,54332NC0030027,54332,HMO,Silver,QHP,NC
6552,54332NC0030028,54332,HMO,Bronze,QHP,NC
6553,54332NC0030029,54332,HMO,Bronze,QHP,NC
6554,54332NC0030030,54332,HMO,Bronze Expanded,QHP,NC
6555,54332NC0030031,54332,HMO,Bronze,QHP,NC
6556,44007NC0120004,44007,PPO,Bronze Expanded,QHP,NC
6557,44007NC0120005,44007,PPO,Silver,QHP,NC
6558,44007NC0120006,44007,PPO,Gold,QHP,NC
6559,61671NC0100006,61671,HMO,Bronze Expanded,QHP,NC
6560,61671NC0100007,61671,HMO,Gold,QHP,NC
6561,61671NC0100008,61671,HMO,Silver,QHP,NC
6562,61671NC0100009,61671,HMO,Silver,QHP,NC
6563,77320NC0010010,77320,HMO,Bronze,QHP,NC
6564,77320NC0010011,77320,HMO,Bronze Expanded,QHP,NC
6565,77320NC0010012,77320,HMO,Bronze Expanded,QHP,NC
6566,77320NC0010013,77320,HMO,Silver,QHP,NC
6567,77320NC0010014,77320,HMO,Silver,QHP,NC
6568,77320NC0010015,77320,HMO,Silver,QHP,NC
6569,77320NC0010016,77320,HMO,Silver,QHP,NC
6570,77320NC0010017,77320,HMO,Gold,QHP,NC
6571,77320NC0010018,77320,HMO,Gold,QHP,NC
6572,77320NC0010023,77320,HMO,Bronze,QHP,NC
6573,77320NC0010024,77320,HMO,Bronze Expanded,QHP,NC
6574,77320NC0010025,77320,HMO,Silver,QHP,NC
6575,77320NC0010026,77320,HMO,Gold,QHP,NC
6576,17414NC0010007,17414,HMO,Bronze Expanded,QHP,NC
6577,17414NC0010008,17414,HMO,Silver,QHP,NC
6578,17414NC0010009,17414,HMO,Gold,QHP,NC
6579,13591NC0010001,13591,HMO,Bronze Expanded,QHP,NC
6580,13591NC0010002,13591,HMO,Bronze Expanded,QHP,NC
6581,13591NC0010003,13591,HMO,Bronze,QHP,NC
6582,13591NC0010005,13591,HMO,Silver,QHP,NC
6583,13591NC0010006,13591,HMO,Silver,QHP,NC
6584,13591NC0010007,13591,HMO,Silver,QHP,NC
6585,13591NC0010008,13591,HMO,Silver,QHP,NC
6586,13591NC0010009,13591,HMO,Gold,QHP,NC
6587,13591NC0020002,13591,HMO,Bronze Expanded,QHP,NC
6588,13591NC0020003,13591,HMO,Bronze,QHP,NC
6589,13591NC0020005,13591,HMO,Silver,QHP,NC
6590,13591NC0020006,13591,HMO,Silver,QHP,NC
6591,13591NC0020007,13591,HMO,Silver,QHP,NC
6592,13591NC0020008,13591,HMO,Silver,QHP,NC
6593,13591NC0020009,13591,HMO,Gold,QHP,NC
6594,11512NC0060050,11512,PPO,Gold,QHP,NC
6595,11512NC0060051,11512,PPO,Silver,QHP,NC
6596,11512NC0060052,11512,PPO,Bronze Expanded,QHP,NC
6597,11512NC0060053,11512,PPO,Gold,QHP,NC
6598,11512NC0060054,11512,PPO,Silver,QHP,NC
6599,11512NC0060055,11512,PPO,Bronze Expanded,QHP,NC
6600,11512NC0100072,11512,POS,Gold,QHP,NC
6601,11512NC0100073,11512,POS,Silver,QHP,NC
6602,11512NC0100074,11512,POS,Bronze Expanded,QHP,NC
6603,11512NC0100075,11512,POS,Gold,QHP,NC
6604,11512NC0100076,11512,POS,Silver,QHP,NC
6605,11512NC0100077,11512,POS,Bronze Expanded,QHP,NC
6606,11512NC0390001,11512,EPO,Gold,QHP,NC
6607,11512NC0390002,11512,EPO,Gold,QHP,NC
6608,11512NC0390003,11512,EPO,Gold,QHP,NC
6609,11512NC0390004,11512,EPO,Gold,QHP,NC
6610,11512NC0390005,11512,EPO,Gold,QHP,NC
6611,11512NC0390006,11512,EPO,Gold,QHP,NC
6612,11512NC0390007,11512,EPO,Silver,QHP,NC
6613,11512NC0390008,11512,EPO,Silver,QHP,NC
6614,11512NC0390009,11512,EPO,Silver,QHP,NC
6615,11512NC0390010,11512,EPO,Silver,QHP,NC
6616,11512NC0390011,11512,EPO,Silver,QHP,NC
6617,11512NC0390012,11512,EPO,Silver,QHP,NC
6618,11512NC0390013,11512,EPO,Silver,QHP,NC
6619,11512NC0390014,11512,EPO,Silver,QHP,NC
6620,11512NC0390015,11512,EPO,Silver,QHP,NC
6621,11512NC0390016,11512,EPO,Silver,QHP,NC
6622,11512NC0390017,11512,EPO,Silver,QHP,NC
6623,11512NC0390018,11512,EPO,Silver,QHP,NC
6624,11512NC0390022,11512,EPO,Silver,QHP,NC
6625,11512NC0390023,11512,EPO,Silver,QHP,NC
6626,11512NC0390024,11512,EPO,Silver,QHP,NC
6627,11512NC0390025,11512,EPO,Silver,QHP,NC
6628,11512NC0390026,11512,EPO,Silver,QHP,NC
6629,11512NC0390027,11512,EPO,Silver,QHP,NC
6630,11512NC0390028,11512,EPO,Bronze Expanded,QHP,NC
6631,11512NC0390029,11512,EPO,Bronze Expanded,QHP,NC
6632,11512NC0390030,11512,EPO,Bronze Expanded,QHP,NC
6633,11512NC0390031,11512,EPO,Bronze Expanded,QHP,NC
6634,11512NC0390032,11512,EPO,Bronze Expanded,QHP,NC
6635,11512NC0390033,11512,EPO,Bronze Expanded,QHP,NC
6636,11512NC0390034,11512,EPO,Bronze Expanded,QHP,NC
6637,11512NC0390035,11512,EPO,Bronze Expanded,QHP,NC
6638,11512NC0390036,11512,EPO,Bronze Expanded,QHP,NC
6639,11512NC0390037,11512,EPO,Bronze Expanded,QHP,NC
6640,11512NC0390038,11512,EPO,Bronze Expanded,QHP,NC
6641,11512NC0390039,11512,EPO,Bronze Expanded,QHP,NC
6642,11512NC0390040,11512,EPO,Bronze,QHP,NC
6643,11512NC0390041,11512,EPO,Bronze,QHP,NC
6644,11512NC0390042,11512,EPO,Bronze,QHP,NC
6645,11512NC0390043,11512,EPO,Catastrophic,QHP,NC
6646,11512NC0390044,11512,EPO,Catastrophic,QHP,NC
6647,11512NC0390045,11512,EPO,Catastrophic,QHP,NC
6648,11512NC0400001,11512,EPO,Gold,QHP,NC
6649,11512NC0400002,11512,EPO,Gold,QHP,NC
6650,11512NC0400003,11512,EPO,Gold,QHP,NC
6651,11512NC0400004,11512,EPO,Gold,QHP,NC
6652,11512NC0400005,11512,EPO,Silver,QHP,NC
6653,11512NC0400006,11512,EPO,Silver,QHP,NC
6654,11512NC0400007,11512,EPO,Silver,QHP,NC
6655,11512NC0400008,11512,EPO,Silver,QHP,NC
6656,11512NC0400009,11512,EPO,Silver,QHP,NC
6657,11512NC0400010,11512,EPO,Silver,QHP,NC
6658,11512NC0400011,11512,EPO,Silver,QHP,NC
6659,11512NC0400012,11512,EPO,Silver,QHP,NC
6660,11512NC0400015,11512,EPO,Silver,QHP,NC
6661,11512NC0400016,11512,EPO,Silver,QHP,NC
6662,11512NC0400017,11512,EPO,Silver,QHP,NC
6663,11512NC0400018,11512,EPO,Silver,QHP,NC
6664,11512NC0400019,11512,EPO,Bronze Expanded,QHP,NC
6665,11512NC0400020,11512,EPO,Bronze Expanded,QHP,NC
6666,11512NC0400021,11512,EPO,Bronze Expanded,QHP,NC
6667,11512NC0400022,11512,EPO,Bronze Expanded,QHP,NC
6668,11512NC0400023,11512,EPO,Bronze Expanded,QHP,NC
6669,11512NC0400024,11512,EPO,Bronze Expanded,QHP,NC
6670,11512NC0400025,11512,EPO,Bronze Expanded,QHP,NC
6671,11512NC0400026,11512,EPO,Bronze Expanded,QHP,NC
6672,11512NC0400027,11512,EPO,Bronze,QHP,NC
6673,11512NC0400028,11512,EPO,Bronze,QHP,NC
6674,11512NC0400029,11512,EPO,Catastrophic,QHP,NC
6675,11512NC0400030,11512,EPO,Catastrophic,QHP,NC
6676,11512NC0410001,11512,EPO,Gold,QHP,NC
6677,11512NC0410002,11512,EPO,Gold,QHP,NC
6678,11512NC0410003,11512,EPO,Silver,QHP,NC
6679,11512NC0410004,11512,EPO,Silver,QHP,NC
6680,11512NC0410005,11512,EPO,Silver,QHP,NC
6681,11512NC0410006,11512,EPO,Silver,QHP,NC
6682,11512NC0410008,11512,EPO,Silver,QHP,NC
6683,11512NC0410009,11512,EPO,Bronze Expanded,QHP,NC
6684,11512NC0410010,11512,EPO,Silver,QHP,NC
6685,11512NC0410011,11512,EPO,Bronze Expanded,QHP,NC
6686,11512NC0410012,11512,EPO,Bronze Expanded,QHP,NC
6687,11512NC0410013,11512,EPO,Bronze Expanded,QHP,NC
6688,11512NC0410014,11512,EPO,Bronze,QHP,NC
6689,11512NC0410015,11512,EPO,Catastrophic,QHP,NC
6690,11512NC0420001,11512,EPO,Gold,QHP,NC
6691,11512NC0420002,11512,EPO,Gold,QHP,NC
6692,11512NC0420003,11512,EPO,Gold,QHP,NC
6693,11512NC0420004,11512,EPO,Gold,QHP,NC
6694,11512NC0420005,11512,EPO,Gold,QHP,NC
6695,11512NC0420006,11512,EPO,Gold,QHP,NC
6696,11512NC0420007,11512,EPO,Silver,QHP,NC
6697,11512NC0420008,11512,EPO,Silver,QHP,NC
6698,11512NC0420009,11512,EPO,Silver,QHP,NC
6699,11512NC0420010,11512,EPO,Silver,QHP,NC
6700,11512NC0420011,11512,EPO,Silver,QHP,NC
6701,11512NC0420012,11512,EPO,Silver,QHP,NC
6702,11512NC0420013,11512,EPO,Silver,QHP,NC
6703,11512NC0420014,11512,EPO,Silver,QHP,NC
6704,11512NC0420015,11512,EPO,Silver,QHP,NC
6705,11512NC0420016,11512,EPO,Silver,QHP,NC
6706,11512NC0420017,11512,EPO,Silver,QHP,NC
6707,11512NC0420018,11512,EPO,Silver,QHP,NC
6708,11512NC0420022,11512,EPO,Silver,QHP,NC
6709,11512NC0420023,11512,EPO,Silver,QHP,NC
6710,11512NC0420024,11512,EPO,Silver,QHP,NC
6711,11512NC0420025,11512,EPO,Silver,QHP,NC
6712,11512NC0420026,11512,EPO,Silver,QHP,NC
6713,11512NC0420027,11512,EPO,Silver,QHP,NC
6714,11512NC0420028,11512,EPO,Bronze Expanded,QHP,NC
6715,11512NC0420029,11512,EPO,Bronze Expanded,QHP,NC
6716,11512NC0420030,11512,EPO,Bronze Expanded,QHP,NC
6717,11512NC0420031,11512,EPO,Bronze Expanded,QHP,NC
6718,11512NC0420032,11512,EPO,Bronze Expanded,QHP,NC
6719,11512NC0420033,11512,EPO,Bronze Expanded,QHP,NC
6720,11512NC0420034,11512,EPO,Bronze Expanded,QHP,NC
6721,11512NC0420035,11512,EPO,Bronze Expanded,QHP,NC
6722,11512NC0420036,11512,EPO,Bronze Expanded,QHP,NC
6723,11512NC0420037,11512,EPO,Bronze Expanded,QHP,NC
6724,11512NC0420038,11512,EPO,Bronze Expanded,QHP,NC
6725,11512NC0420039,11512,EPO,Bronze Expanded,QHP,NC
6726,11512NC0420040,11512,EPO,Bronze,QHP,NC
6727,11512NC0420041,11512,EPO,Bronze,QHP,NC
6728,11512NC0420042,11512,EPO,Bronze,QHP,NC
6729,11512NC0420043,11512,EPO,Catastrophic,QHP,NC
6730,11512NC0420044,11512,EPO,Catastrophic,QHP,NC
6731,11512NC0420045,11512,EPO,Catastrophic,QHP,NC
6732,89364ND0090023,89364,HMO,Silver,QHP,ND
6733,89364ND0090025,89364,HMO,Gold,QHP,ND
6734,89364ND0090026,89364,HMO,Bronze Expanded,QHP,ND
6735,89364ND0090027,89364,HMO,Silver,QHP,ND
6736,89364ND0090028,89364,HMO,Gold,QHP,ND
6737,89364ND0120013,89364,PPO,Silver,QHP,ND
6738,89364ND0120015,89364,PPO,Gold,QHP,ND
6739,89364ND0120016,89364,PPO,Bronze Expanded,QHP,ND
6740,89364ND0120017,89364,PPO,Silver,QHP,ND
6741,89364ND0120018,89364,PPO,Gold,QHP,ND
6742,73751ND0120041,73751,HMO,Bronze Expanded,QHP,ND
6743,73751ND0120045,73751,HMO,Gold,QHP,ND
6744,73751ND0120047,73751,HMO,Silver,QHP,ND
6745,73751ND0120055,73751,HMO,Gold,QHP,ND
6746,73751ND0120057,73751,HMO,Silver,QHP,ND
6747,73751ND0120059,73751,HMO,Bronze,QHP,ND
6748,73751ND0130041,73751,HMO,Bronze Expanded,QHP,ND
6749,73751ND0130055,73751,HMO,Gold,QHP,ND
6750,73751ND0130057,73751,HMO,Silver,QHP,ND
6751,73751ND0130059,73751,HMO,Bronze,QHP,ND
6752,73751ND0140011,73751,HMO,Bronze Expanded,QHP,ND
6753,73751ND0140013,73751,HMO,Catastrophic,QHP,ND
6754,73751ND0140029,73751,HMO,Bronze Expanded,QHP,ND
6755,73751ND0140041,73751,HMO,Bronze Expanded,QHP,ND
6756,73751ND0140045,73751,HMO,Gold,QHP,ND
6757,73751ND0140047,73751,HMO,Silver,QHP,ND
6758,73751ND0140055,73751,HMO,Gold,QHP,ND
6759,73751ND0140057,73751,HMO,Silver,QHP,ND
6760,73751ND0140059,73751,HMO,Bronze,QHP,ND
6761,37160ND2410026,37160,PPO,Gold,QHP,ND
6762,37160ND2410027,37160,PPO,Silver,QHP,ND
6763,37160ND2410028,37160,PPO,Bronze Expanded,QHP,ND
6764,37160ND2480001,37160,PPO,Gold,QHP,ND
6765,37160ND2480003,37160,PPO,Silver,QHP,ND
6766,26289NE0020035,26289,HMO,Bronze,QHP,NE
6767,26289NE0020036,26289,HMO,Gold,QHP,NE
6768,26289NE0020039,26289,HMO,Bronze Expanded,QHP,NE
6769,26289NE0020040,26289,HMO,Silver,QHP,NE
6770,26289NE0020041,26289,HMO,Gold,QHP,NE
6771,26289NE0020046,26289,HMO,Bronze,QHP,NE
6772,26289NE0020047,26289,HMO,Silver,QHP,NE
6773,26289NE0020048,26289,HMO,Silver,QHP,NE
6774,26289NE0020049,26289,HMO,Gold,QHP,NE
6775,26289NE0020050,26289,HMO,Gold,QHP,NE
6776,26289NE0030036,26289,HMO,Gold,QHP,NE
6777,26289NE0030039,26289,HMO,Silver,QHP,NE
6778,26289NE0030040,26289,HMO,Bronze,QHP,NE
6779,26289NE0030041,26289,HMO,Silver,QHP,NE
6780,26289NE0030042,26289,HMO,Silver,QHP,NE
6781,26289NE0030043,26289,HMO,Gold,QHP,NE
6782,26289NE0030044,26289,HMO,Gold,QHP,NE
6783,26289NE0040001,26289,HMO,Bronze Expanded,QHP,NE
6784,26289NE0040002,26289,HMO,Silver,QHP,NE
6785,26289NE0040003,26289,HMO,Gold,QHP,NE
6786,83653NE0010062,83653,EPO,Silver,QHP,NE
6787,83653NE0010063,83653,EPO,Silver,QHP,NE
6788,83653NE0010064,83653,EPO,Silver,QHP,NE
6789,83653NE0010065,83653,EPO,Silver,QHP,NE
6790,83653NE0010066,83653,EPO,Silver,QHP,NE
6791,83653NE0010067,83653,EPO,Silver,QHP,NE
6792,83653NE0010068,83653,EPO,Silver,QHP,NE
6793,83653NE0010069,83653,EPO,Silver,QHP,NE
6794,83653NE0010070,83653,EPO,Silver,QHP,NE
6795,83653NE0010071,83653,EPO,Silver,QHP,NE
6796,83653NE0010072,83653,EPO,Silver,QHP,NE
6797,83653NE0010073,83653,EPO,Silver,QHP,NE
6798,20305NE0030051,20305,EPO,Bronze Expanded,QHP,NE
6799,20305NE0030053,20305,EPO,Silver,QHP,NE
6800,20305NE0030055,20305,EPO,Gold,QHP,NE
6801,20305NE0030057,20305,EPO,Silver,QHP,NE
6802,20305NE0030059,20305,EPO,Bronze,QHP,NE
6803,20305NE0040045,20305,EPO,Gold,QHP,NE
6804,20305NE0040051,20305,EPO,Bronze Expanded,QHP,NE
6805,20305NE0040055,20305,EPO,Gold,QHP,NE
6806,20305NE0040057,20305,EPO,Silver,QHP,NE
6807,20305NE0040059,20305,EPO,Bronze,QHP,NE
6808,20305NE0040063,20305,EPO,Gold,QHP,NE
6809,20305NE0050045,20305,EPO,Gold,QHP,NE
6810,20305NE0050051,20305,EPO,Bronze Expanded,QHP,NE
6811,20305NE0050053,20305,EPO,Silver,QHP,NE
6812,20305NE0050055,20305,EPO,Gold,QHP,NE
6813,20305NE0050057,20305,EPO,Silver,QHP,NE
6814,20305NE0050059,20305,EPO,Bronze,QHP,NE
6815,57424NE0010050,57424,EPO,Bronze Expanded,QHP,NE
6816,57424NE0010051,57424,EPO,Bronze,QHP,NE
6817,57424NE0010052,57424,EPO,Silver,QHP,NE
6818,57424NE0010053,57424,EPO,Gold,QHP,NE
6819,29678NE1450001,29678,EPO,Bronze Expanded,QHP,NE
6820,29678NE1450002,29678,EPO,Bronze,QHP,NE
6821,29678NE1450003,29678,EPO,Bronze Expanded,QHP,NE
6822,29678NE1450004,29678,EPO,Bronze Expanded,QHP,NE
6823,29678NE1450005,29678,EPO,Bronze,QHP,NE
6824,29678NE1450006,29678,EPO,Bronze Expanded,QHP,NE
6825,29678NE1450007,29678,EPO,Silver,QHP,NE
6826,29678NE1450008,29678,EPO,Silver,QHP,NE
6827,29678NE1450009,29678,EPO,Silver,QHP,NE
6828,29678NE1450010,29678,EPO,Silver,QHP,NE
6829,29678NE1450011,29678,EPO,Gold,QHP,NE
6830,29678NE1450012,29678,EPO,Gold,QHP,NE
6831,29678NE1450013,29678,EPO,Gold,QHP,NE
6832,29678NE1460001,29678,EPO,Bronze Expanded,QHP,NE
6833,29678NE1460002,29678,EPO,Bronze,QHP,NE
6834,29678NE1460003,29678,EPO,Bronze Expanded,QHP,NE
6835,29678NE1460004,29678,EPO,Bronze Expanded,QHP,NE
6836,29678NE1460005,29678,EPO,Bronze,QHP,NE
6837,29678NE1460006,29678,EPO,Bronze Expanded,QHP,NE
6838,29678NE1460007,29678,EPO,Silver,QHP,NE
6839,29678NE1460008,29678,EPO,Silver,QHP,NE
6840,29678NE1460009,29678,EPO,Silver,QHP,NE
6841,29678NE1460010,29678,EPO,Silver,QHP,NE
6842,29678NE1460011,29678,EPO,Gold,QHP,NE
6843,29678NE1460012,29678,EPO,Gold,QHP,NE
6844,29678NE1460013,29678,EPO,Gold,QHP,NE
6845,29678NE1470001,29678,EPO,Bronze Expanded,QHP,NE
6846,29678NE1470002,29678,EPO,Bronze,QHP,NE
6847,29678NE1470003,29678,EPO,Bronze Expanded,QHP,NE
6848,29678NE1470004,29678,EPO,Bronze Expanded,QHP,NE
6849,29678NE1470005,29678,EPO,Bronze,QHP,NE
6850,29678NE1470006,29678,EPO,Bronze Expanded,QHP,NE
6851,29678NE1470007,29678,EPO,Silver,QHP,NE
6852,29678NE1470008,29678,EPO,Silver,QHP,NE
6853,29678NE1470009,29678,EPO,Silver,QHP,NE
6854,29678NE1470010,29678,EPO,Silver,QHP,NE
6855,29678NE1470011,29678,EPO,Gold,QHP,NE
6856,29678NE1470012,29678,EPO,Gold,QHP,NE
6857,29678NE1470013,29678,EPO,Gold,QHP,NE
6858,29678NE1480001,29678,EPO,Bronze Expanded,QHP,NE
6859,29678NE1480002,29678,EPO,Bronze,QHP,NE
6860,29678NE1480003,29678,EPO,Bronze Expanded,QHP,NE
6861,29678NE1480004,29678,EPO,Bronze Expanded,QHP,NE
6862,29678NE1480005,29678,EPO,Bronze,QHP,NE
6863,29678NE1480006,29678,EPO,Bronze Expanded,QHP,NE
6864,29678NE1480007,29678,EPO,Silver,QHP,NE
6865,29678NE1480008,29678,EPO,Silver,QHP,NE
6866,29678NE1480009,29678,EPO,Silver,QHP,NE
6867,29678NE1480010,29678,EPO,Silver,QHP,NE
6868,29678NE1480011,29678,EPO,Gold,QHP,NE
6869,29678NE1480012,29678,EPO,Gold,QHP,NE
6870,29678NE1480013,29678,EPO,Gold,QHP,NE
6871,29678NE1490001,29678,EPO,Bronze Expanded,QHP,NE
6872,29678NE1490002,29678,EPO,Bronze,QHP,NE
6873,29678NE1490003,29678,EPO,Bronze Expanded,QHP,NE
6874,29678NE1490004,29678,EPO,Bronze Expanded,QHP,NE
6875,29678NE1490005,29678,EPO,Bronze,QHP,NE
6876,29678NE1490006,29678,EPO,Bronze Expanded,QHP,NE
6877,29678NE1490007,29678,EPO,Silver,QHP,NE
6878,29678NE1490008,29678,EPO,Silver,QHP,NE
6879,29678NE1490009,29678,EPO,Silver,QHP,NE
6880,29678NE1490010,29678,EPO,Silver,QHP,NE
6881,29678NE1490011,29678,EPO,Gold,QHP,NE
6882,29678NE1490012,29678,EPO,Gold,QHP,NE
6883,29678NE1490013,29678,EPO,Gold,QHP,NE
6884,29678NE1500001,29678,EPO,Bronze Expanded,QHP,NE
6885,29678NE1500002,29678,EPO,Bronze,QHP,NE
6886,29678NE1500003,29678,EPO,Bronze Expanded,QHP,NE
6887,29678NE1500004,29678,EPO,Bronze Expanded,QHP,NE
6888,29678NE1500005,29678,EPO,Bronze,QHP,NE
6889,29678NE1500006,29678,EPO,Bronze Expanded,QHP,NE
6890,29678NE1500007,29678,EPO,Silver,QHP,NE
6891,29678NE1500008,29678,EPO,Silver,QHP,NE
6892,29678NE1500009,29678,EPO,Silver,QHP,NE
6893,29678NE1500010,29678,EPO,Silver,QHP,NE
6894,29678NE1500011,29678,EPO,Gold,QHP,NE
6895,29678NE1500012,29678,EPO,Gold,QHP,NE
6896,29678NE1500013,29678,EPO,Gold,QHP,NE
6897,75841NH0090027,75841,EPO,Silver,QHP,NH
6898,75841NH0090028,75841,EPO,Bronze Expanded,QHP,NH
6899,75841NH0090029,75841,EPO,Silver,QHP,NH
6900,75841NH0090030,75841,EPO,Gold,QHP,NH
6901,75841NH0100027,75841,EPO,Silver,QHP,NH
6902,75841NH0100028,75841,EPO,Silver,QHP,NH
6903,75841NH0130001,75841,EPO,Bronze Expanded,QHP,NH
6904,75841NH0130002,75841,EPO,Silver,QHP,NH
6905,75841NH0130003,75841,EPO,Gold,QHP,NH
6906,96751NH0150206,96751,HMO,Gold,QHP,NH
6907,96751NH0150207,96751,HMO,Silver,QHP,NH
6908,96751NH0150208,96751,HMO,Bronze Expanded,QHP,NH
6909,96751NH0150209,96751,HMO,Silver,QHP,NH
6910,96751NH0150210,96751,HMO,Gold,QHP,NH
6911,96751NH0150211,96751,HMO,Bronze,QHP,NH
6912,59025NH0370053,59025,HMO,Gold,QHP,NH
6913,59025NH0370054,59025,HMO,Silver,QHP,NH
6914,59025NH0370055,59025,HMO,Silver,QHP,NH
6915,59025NH0370056,59025,HMO,Silver,QHP,NH
6916,59025NH0370057,59025,HMO,Silver,QHP,NH
6917,59025NH0370058,59025,HMO,Bronze Expanded,QHP,NH
6918,59025NH0370059,59025,HMO,Bronze Expanded,QHP,NH
6919,59025NH0370060,59025,HMO,Bronze Expanded,QHP,NH
6920,59025NH0370061,59025,HMO,Silver,QHP,NH
6921,59025NH0370062,59025,HMO,Bronze Expanded,QHP,NH
6922,59025NH0370063,59025,HMO,Gold,QHP,NH
6923,59025NH0370064,59025,HMO,Silver,QHP,NH
6924,59025NH0370065,59025,HMO,Bronze,QHP,NH
6925,59025NH0370066,59025,HMO,Bronze Expanded,QHP,NH
6926,46400OH0020001,46400,INDEMNITY,Bronze,QHP,OH
6927,46400OH0020002,46400,INDEMNITY,Gold,QHP,OH
6928,46400OH0020003,46400,INDEMNITY,Silver,QHP,OH
6929,46400OH0020004,46400,INDEMNITY,Bronze,QHP,OH
6930,46400OH0020005,46400,INDEMNITY,Gold,QHP,OH
6931,46400OH0020006,46400,INDEMNITY,Silver,QHP,OH
6932,29276OH0920431,29276,HMO,Bronze,QHP,OH
6933,29276OH0920432,29276,HMO,Bronze,QHP,OH
6934,29276OH0920433,29276,HMO,Silver,QHP,OH
6935,29276OH0920434,29276,HMO,Gold,QHP,OH
